"","D1","D2_d0","D2_d1","D2_d2","D2_d3","D2_d4","D3_d0","D3_d2","D3_d3","D3_d4","D4_d0","D4_d1","D4_d3","D6_d0","D6_d1","D6_d2","D6_d3","D6_d4","D6_d5","D7_d0","D7_d1","D7_d2","D7_d4","D7_d5","D8_d0","D8_d1","D8_d2","D8_d3","D8_d4","D8_d5","D9_d0","D9_d1","D9_d2","D9_d3","D9_d4","D9_d5"
"Furan, 2-hexyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131016453333333,0.00194664456666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119541869,0,0,0
"Furan, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180453663333333,0,0,0,0,0,0,0,0,0,0,0.0006571097,0,0,0,0,0,0,0
"Furan, 2-pentyl-",0,0,0,0,0,0,0,0,0,0,0.0247763836,0,0,0,0,0,0,0.0234829270666667,0,0,0,0,0,0.00751840746666667,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2-propyl-",0,0.0027420331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322252333333333,0.00270859823333333,0,0,0.00759923833333333,0
"Furan, 2,3-dihydro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114006270333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2,3-dihydro-2,5-dimethyl-",0,0,0,0,0,0.002971425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2,3-dihydro-4-methyl-",0,0,0,0,0,0.002437107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2,3-dihydro-5-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945455,0,0
"Furan, 2,5-dimethyl-",0,0,0,0,0,0.007641243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001982727,0,0,0,0,0,0
"Furan, 3-(4-methyl-3-pentenyl)-",0,0,0,0,0,0.0009002107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 3-methyl-",0,0,0,0,0,0.01181439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087126769,0,0,0,0.0127477333,0,0,0,0,0,0,0,0
"Furan, 3-phenyl-",0,0,0,0,0,0.0008955841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003511435
"Furan, tetrahydro-2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500290753333333,0,0,0,0,0.0062711105,0,0,0,0,0,0,0,0,0,0.006666587,0,0,0,0,0,0
"Furane-2-carboxamide, N-(2,3-dihydro-1,3-dioxo-2-phenyl-5-isoindolyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001227257
"Furfural",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00733005633333333,0,0,0,0,0,0.00415966306666667,0,0,0,0
"Furosemide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.882893e-05,0,0,0,0,0,0,0
"Glutaraldehyde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03535882,0,0,0,0,0,0,0
"Glutaric acid, 2-chloro-6-fluorophenyl 4-chlorobenzyl ester",0,0,0,0,0,6.628679e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glycidol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000827009233333333,0,0,0,0,0,0,0,0,0,0,0,0
"Glycine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.630684e-05,0.001417502,0,0,0,0,0,0
"Glycine, ethyl ester",0,0,0,0,0,0.04513519,0,0,0,0,0,0,0,0,1.01514735706667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001619719,1.308492e-05,0,0,0,0,0,0.214813
"Glycine, N-[(phenylmethoxy)carbonyl]-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005988607,0,0,0,0,0,0
"Glycolaldehyde dimer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073795301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guanidine",0,0,0,0,0,0.0002068019,103930.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444131033333333,0,0,0,0,4.00212e-05,0.0001250757,0,0,0,0,0,9.079318e-05
"Guanidine carbonate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002106721,0.0001340523,0,0,0,0,0,0
"Guanidine, monothiocyanate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004449555,0,0,0,0,0,0,0
"Heptacosane",0,0,0,0,0,0,13758340.6666667,0,0,0,0,0,0.0292196872333333,0,0.0025441562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptacosanoic acid, methyl ester",0,0,0,0,0,0.001271027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptadecane",0,0,0,0,0,0.007762417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001441613,0,0,0,0,0,0
"Heptadecane, 2,6,10,15-tetramethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002882268,0,0,0,0,0,0,0
"Heptanal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07714607,0.09564645,0,0,0,0,0,0
"Heptane",0,0,0,0,0,0,0,0,0,0,0.135987712966667,0,0,0,0,0,0,0,0,0.02655292,0,0,0,0,0,0,0,0,0.1001254,0.05008161,0,0,0,0,0,0
"Heptane, 1-chloro-",0.00274363943333333,0,0,0,0,0.001421508,0,0,0,0,0,0,0,0,0.0014495646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, 2-methyl-",0,0,0,0,0,0.008034039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00563401713333333,0,0,0,0,0,0.010092436,0,0
"Heptane, 3-methyl-",0,0,0,0,0,0.006403335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010971063,0,0,0,0,0,0,0,0,0,0
"Heptane, 3,3-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007587429,0,0,0,0,0,0,0
"Heptane, 3,5-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130261
"Heptane, hexadecafluoro-",0,0,0,0.030198785225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126875816666667,0,0,0,0,0,0,0,0,0,0
"Heptanoic acid",0,0.0073572957,0.01041656565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692042866666667,0
"Heptanoic acid, ethyl ester",0.00735406183333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptanonitrile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075035494,0,0,0
"Heptyl octadecyl ether",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209398156666667,0
"Hexacosane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188851942333333,0,0,0,0
"Hexacosylamine, N,N-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004816935,0,0,0,0,0,0
"Hexadecane",0,0,0,0,0,0.01919706,0,0,0,0,0,0,0,0,0.0303113576,0,0.433149692333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047742223,0
"Hexahydrofuro[3,2-b]furan-3,6-diol",0,0,0,0,0,0.004341567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexanal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344582789,0,0,0,0,0.07319383,0,0,0,0,0,0,0.05866416
"Hexanal, 2-ethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006765395,0,0,0,0,0.00609968466666667,0.0142808603333333,0,0.006902353,0,0,0,0,0,0,0
"Hexane, 1-nitro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483437106666667,0,0,0
"Hexane, 1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluoro-",0.00415700603333333,0,0,0,0,0.002488527,0,0,0,0,0,0,0,0,0,0,0,0,0.0114447788333333,0,0,0.00315625786666667,0,0,0,0,0.00224489326666667,0,0.00187238,0,0,0,0,0,0,0
"Hexane, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004521354,0,0,0,0,0,0,0
"Hexane, 2,2,3-trimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001332978,0,0,0,0,0,0
"Hexane, 2,2,5-trimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004484586
"Hexane, 2,4-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093755065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146627,0,0,0,0,0,0.00704703
"Hexane, 3-ethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01775327
"Hexane, 3-methyl-",0,0,0,0,0,0.01166699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142498268666667,0,0.0145008313666667,0,0,0,0.0150521398333333,0.01768422,0,0,0,0,0,0.02022518,0
"Hexane, 3,3,4,4-tetrafluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000672946,0,0,0,0,0,0
"Hexane, 3,4-bis(1,1-dimethylethyl)-2,2,5,5-tetramethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173318326666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexane, tetradecafluoro-",0.0280031953666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01394722,0,0,0,0,0,0
"Hexanenitrile",0.001878183,0,0,0,0,0,0,0,0,0,0,0,0,0.00315707356666667,0,0,0,0.0050683387,0,0,0,0,0,0,0,0,0,0,0,0,0.002468839,0,0.0073878401,0,0,0
"Hexanoic acid",0,0,0.022173215875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01466835,0
"Hexanoic acid, 2-ethyl-",0.00455706146666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131969497333333,0,0.00598069066666667,0
"Hexanoic acid, ethyl ester",0,0,0,0,0,0,1288520.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027018145,0,0,0,0,0,0,0,0,0,0,0
"Hexatriacontane",0.0222486448333333,0.0133191041333333,0,0,0,0.006637804,0,0,0,0,0,0,0,0,0.00294623573333333,0,0,0.0100901689666667,0,0.0053154385,0,0,0,0,0.0041103725,0,0,0,0,0,0,0,0,0,0,0
"Hexestrol",0,0,0,0,0,0.0001658273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexestrol, O-acetyl-",0,0,0,0,0,0.0007672407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexestrol, O-heptafluorobutyryl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003636735,0,0,0,0,0,0,0.0002702615
"Homosalate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809595,0,0,0,0,0,0,0.00682368363333333,0,0,0.00862510833333333,0.002894185
"Hydrazine",0,0,0.2820450968,0,0,0,0,0,0,0,0,0,0,0,0,0.0880523878333333,0,1.7499476651,0,0,0,0,0,0,0,0,0,0,0.7386927,4.843875,3.07679103333333,0,0,0.024885594,0,0
"Hydrazine, methyl-",0,0,0,0,0,0,0,0,0,0,0.358150125866667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydrazinecarboxamide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055602
"Hydrogen azide",0,0,0,0,0,0.001570549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydrogen chloride",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04742e-05,0,0,0,0,0,0
"Hydrogen isocyanate",0.0156855139333333,0.0185056711333333,0,0,0,0.01014071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098260625,0,0,0,0.0005990629,0,0,0,0,0,0,0.001843078
"Hydrogen sulfide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004642383,0,0,0.000961951083333333,0,0,0.0004277085
"Hydroxylamine",0,0,0,0,0,0,0,0,65521183.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.922961e-06,0,0,0,0,0,0,0
"Hydroxylamine, O-decyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01416755
"Hydroxymethyl 2-hydroxy-2-methylpropionate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109472464333333,0.0002712748
"Hydroxyurea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080685806,0,0,0,0,0.005812691,0,0,0,0,0,0
"Indan, 1-methyl-",0,0,0,0,0,0.0006881741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Indane",0,0.00389653586666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001453873,0,0.0094546217,0,0,0,0.002231946
"Indene",0,0,0,0,0,0.0008813198,0,0,0,0,0,0,0,0,0,0,0,0,0.00203416993333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Indole",0,0,0,0,0,0.004525552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008762184,0,0,0,0,0,0
"Isoborneol",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00392887666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isobutane",0,0,0,0,0,0.1157674,0,0,0,0,0,0,0,0,0,0,0,0,0.104053889966667,0,0,0,0,0,0,0,0,0,0,0,0.00154804383333333,0,0,0,0,0
"Isobutyl tetradecyl carbonate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001811939
"Isobutyronitrile",0,0,0,0,0,0.008918524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isoetharine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006325889,0,0,0,0,0,0
"Isoflurane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007434343,0,0,0,0,0,0.0005479065,0,0,0,0,0,0,0,0.0002362521,0,0.0002264713,0,0,0,0
"Isophorone",0,0,0,0,0,0,880504.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isophthalaldehyde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001879176,0,0,0,0,0,0,0
"Isophthalic acid, di(3-methylphenyl) ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134853416666667,0
"Isopropyl acetate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002839175,0.005334693,0,0,0,0,0,0.01497578
"Isopropyl Alcohol",2.68617753646667,1.7954082142,0,0,0,0.2187314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676725943666667,0.220110033833333,0.1360760167,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isopropyl pyruvate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001735008,0,0,0,0,0,0
"Isopropylcyclobutane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002345938,0,0,0,0,0,0,0
"Isopropylsulfonyl chloride",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002221606,0,0,0,0,0,0
"Isoserine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1003104,0,0,0,0,0,0,0
"Isothiazole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007531947
"Isothiazole, 3-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002780899
"Isoxazole, 5-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179697,0,0,0,0,0,0.0005515326
"JWH 200 analog 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004700577,0,0,0,0,0,0,0
"l-Alanine ethylamide",0,0,0,0,0,0,0,0,0,0,0,0.002426523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L-Alanine, 3-sulfo-",0,0,0,0,0,0.1445395,0,0,0,0,0,0,0,0.159927291133333,0.0919738516666667,0,0,0.354055318966667,0,0,0,0,0,0,0,0,0,0,0,0.02431422,0,0,0,0,0,0
"l-Alanine, n-propargyloxycarbonyl-, ethyl ester",0,0,0,0,0,3.456536e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L-Cysteine sulfinic acid",0,0,0,0,0,0.002747989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L-Lactic acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0.283581995133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221341,0.0009003408,0.0018664398,0,0,0,0,0
"l-Leucyl-glycyl-l-leucine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002214399
"l-Norvaline, N-methoxycarbonyl-, octyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199495,0,0,0,0,0,0
"l-Norvaline, n-propoxycarbonyl-, heptadecyl ester",0,0,0,0,0,9.125911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"l-Norvaline, n-propoxycarbonyl-, undecyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.551874e-05,0,0,0,0,0,0,0
"L-Proline, 5-oxo-, n-propyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008953378
"L-Proline, propyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.349809e-06,0,0,0,0,0,0,0
"Lactic acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006735463,0,0,0,0,0,0,0
"Lanostane-3,12-dione",0,0,0,0,0,5.771327e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Levomenthol",0,0,0,0,0,0.0003209317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001216132,0,0,0,0,0,0
"Limonene",0,0,0,0,0,0,0,0,0,0,0.180434352733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01753208
"Longifolene",0,0,0,0,0,0.000897972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006113388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m-Anisic acid, 4-chlorophenyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008594641
"m-Anisoyl amide, N-(2-phenylethyl)-N-tetradecyl-",0,0,0,0,0,0.0005870715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m-Toluic acid, 4-benzyloxyphenyl ester",0,0,0,0,0,5.720053e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maleic anhydride",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000312728066666667,0,0.000243771196666667,0,0,0,0,0,0,0,0,0,0,0,0,5.354705e-05,0,0,0,0,0,0,0.000137091
"Manganese, acetylpentacarbonyl-, (OC-6-21)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009153461,0,0,0,0,0,0,0
"Mesitylene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007647214,0,0,0,0.0152100543666667,0,0,0.07556666
"meso-Hydrobenzoin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006658983
"Methacrolein",0,0,0,0,0,0,0,0,0,4771005,0,0,0,0,0,0.0291278615333333,0,0,0,0,0,0,0,0,0.031640575,0,0,0,0,0,0,0,0,0,0,0
"Methane, bromodichloro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017932797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methane, dibromo-",0,0,0.000253555475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00070082075,0,0,0,0,0.000512449,0,0,0,0.0003681243,0,0.000613222,0,0,0,0,0
"Methane, dibromochloro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002255128
"Methane, iodo-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670980333333333,0,0.0657751833333333,0,0,0.01082632,0.02259664,0,0,0,0,0,0
"Methane, isocyanato-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02890249,0.01914108,0,0,0,0,0,0
"Methane, isothiocyanato-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000414940566666667,0,0.0578158,0,0,0,0,0,0,0.002793599
"Methane, nitro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243768961666667,0,0,0,0,0,0,0,0,0,0,0.01446567,0,0,0,0,0,0,0
"Methane, tribromo-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003529125,0,0,0,0,0,0.0003599506,0,0,0,0,0,0
"Methanesulfonic acid, methyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003203855,0,0,0,0,0,0,0.0006293933
"Methanesulfonic anhydride",0,0,0,0,0,0,0,0,0,0,0,0.00115631453333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanesulfonyl chloride",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010420924,0,0,0,0,0,0,0,0,0,0,0
"Methanethiol",0,0,0,0,0,0.00476178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanol-D4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.448956e-06,0,0,0,0,0,0,0
"Methanone, (2,3-dihydro-5-benzofuryl)(4-morpholyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004652843,0,0,0,0,0,0,0
"Methenamine",0,0,0,0,0,0,0,0,0,0,0,0,0.0571608164666667,0,0,0,0,0,0,0,0,0,0.0466210494,1.66285952546667,0,0,0,0,1.505573,0,0,0,0,0,0,0
